Dependency=County	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Option=Wood	source_count	source_weight	sampling_probability
AK, Anchorage Municipality	Mobile Home	1980s	0	0	0.0143885	0.978417	0	0	0.00719424	139	139	8.43714e-06
AK, Anchorage Municipality	Mobile Home	1990s	0	0	0	1	0	0	0	45	45	5.86698e-07
AK, Anchorage Municipality	Mobile Home	2000s	0	0	0.00466853	0.99253	0	0	0.00280112	1071	6	9.60717e-07
AK, Anchorage Municipality	Mobile Home	2010s	0	0	0.00466853	0.99253	0	0	0.00280112	1071	4	1.53314e-06
AK, Anchorage Municipality	Mobile Home	<1940	0	0	0	1	0	0	0	18	18	0
AK, Bethel Census Area	Mobile Home	1940s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	0	0
AK, Bethel Census Area	Mobile Home	1950s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	0	1.09184e-07
AK, Bethel Census Area	Mobile Home	1960s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	1	3.17373e-07
AK, Bethel Census Area	Mobile Home	1970s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	2	9.83576e-07
AK, Bethel Census Area	Mobile Home	1980s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	6	5.47769e-07
AK, Bethel Census Area	Mobile Home	1990s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	0	2.37798e-07
AK, Bethel Census Area	Mobile Home	2000s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	0	8.23504e-08
AK, Bethel Census Area	Mobile Home	2010s	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	0	3.42356e-08
AK, Bethel Census Area	Mobile Home	<1940	0	0.105793	0	0.457599	0	0.000839631	0.435768	1191	0	2.49826e-08
AK, Bristol Bay Borough	Mobile Home	1940s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	0
AK, Bristol Bay Borough	Mobile Home	1950s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	1.658e-08
AK, Bristol Bay Borough	Mobile Home	1960s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	4.81944e-08
AK, Bristol Bay Borough	Mobile Home	1970s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	1.4936e-07
AK, Bristol Bay Borough	Mobile Home	1980s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	8.3181e-08
AK, Bristol Bay Borough	Mobile Home	1990s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	3.61107e-08
AK, Bristol Bay Borough	Mobile Home	2000s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	1.25052e-08
AK, Bristol Bay Borough	Mobile Home	2010s	0	0.0645161	0	0.793548	0	0	0.141935	155	0	5.19882e-09
AK, Bristol Bay Borough	Mobile Home	<1940	0	0.0645161	0	0.793548	0	0	0.141935	155	0	3.79371e-09
AK, Denali Borough	Mobile Home	1940s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	1.86069e-08
AK, Denali Borough	Mobile Home	1950s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	1.15886e-08
AK, Denali Borough	Mobile Home	1960s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	7.03474e-08
AK, Denali Borough	Mobile Home	1970s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	7	4.58319e-07
AK, Denali Borough	Mobile Home	1980s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	1	1.95863e-07
AK, Denali Borough	Mobile Home	1990s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	4.60278e-08
AK, Denali Borough	Mobile Home	2000s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	3.85197e-08
AK, Denali Borough	Mobile Home	2010s	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	2.26875e-08
AK, Denali Borough	Mobile Home	<1940	0	0.121429	0	0.607143	0.0571429	0	0.214286	140	0	2.28506e-09
AK, Dillingham Census Area	Mobile Home	1940s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	0
AK, Dillingham Census Area	Mobile Home	1950s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	4.45781e-08
AK, Dillingham Census Area	Mobile Home	1960s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	1.29579e-07
AK, Dillingham Census Area	Mobile Home	1970s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	4.0158e-07
AK, Dillingham Census Area	Mobile Home	1980s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	2.23646e-07
AK, Dillingham Census Area	Mobile Home	1990s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	9.70897e-08
AK, Dillingham Census Area	Mobile Home	2000s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	3.36225e-08
AK, Dillingham Census Area	Mobile Home	2010s	0	0.0498575	0	0.643875	0	0	0.306268	702	0	1.39779e-08
AK, Dillingham Census Area	Mobile Home	<1940	0	0.0498575	0	0.643875	0	0	0.306268	702	0	1.02e-08
AK, Fairbanks North Star Borough	Mobile Home	1940s	0	0.0685714	0	0.754286	0	0	0.177143	350	0	4.53156e-07
AK, Fairbanks North Star Borough	Mobile Home	1950s	0	0.0685714	0	0.754286	0	0	0.177143	350	5	2.8223e-07
AK, Fairbanks North Star Borough	Mobile Home	1960s	0	0.0677966	0	0.779661	0	0	0.152542	59	59	1.71325e-06
AK, Fairbanks North Star Borough	Mobile Home	1970s	0	0.0666667	0	0.733333	0	0	0.2	210	210	1.1162e-05
AK, Fairbanks North Star Borough	Mobile Home	1980s	0	0.0322581	0	0.806452	0	0	0.16129	62	62	4.77007e-06
AK, Fairbanks North Star Borough	Mobile Home	1990s	0	0.0685714	0	0.754286	0	0	0.177143	350	5	1.12097e-06
AK, Fairbanks North Star Borough	Mobile Home	2000s	0	0.0685714	0	0.754286	0	0	0.177143	350	3	9.38113e-07
AK, Fairbanks North Star Borough	Mobile Home	2010s	0	0.0685714	0	0.754286	0	0	0.177143	350	0	5.52534e-07
AK, Fairbanks North Star Borough	Mobile Home	<1940	0	0.0685714	0	0.754286	0	0	0.177143	350	6	5.56508e-08
AK, Haines Borough	Mobile Home	1940s	0	0.176471	0	0.705882	0	0	0.117647	17	0	1.76499e-08
AK, Haines Borough	Mobile Home	1950s	0	0.176471	0	0.705882	0	0	0.117647	17	0	1.09925e-08
AK, Haines Borough	Mobile Home	1960s	0	0.176471	0	0.705882	0	0	0.117647	17	4	6.67293e-08
AK, Haines Borough	Mobile Home	1970s	0	0.176471	0	0.705882	0	0	0.117647	17	6	4.34747e-07
AK, Haines Borough	Mobile Home	1980s	0	0.176471	0	0.705882	0	0	0.117647	17	5	1.85789e-07
AK, Haines Borough	Mobile Home	1990s	0	0.176471	0	0.705882	0	0	0.117647	17	0	4.36605e-08
AK, Haines Borough	Mobile Home	2000s	0	0.176471	0	0.705882	0	0	0.117647	17	0	3.65385e-08
AK, Haines Borough	Mobile Home	2010s	0	0.176471	0	0.705882	0	0	0.117647	17	0	2.15206e-08
AK, Haines Borough	Mobile Home	<1940	0	0.176471	0	0.705882	0	0	0.117647	17	2	2.16754e-09
AK, Hoonah-Angoon Census Area	Mobile Home	1940s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	0	0
AK, Hoonah-Angoon Census Area	Mobile Home	1950s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	0	3.0041e-08
AK, Hoonah-Angoon Census Area	Mobile Home	1960s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	1	8.73226e-08
AK, Hoonah-Angoon Census Area	Mobile Home	1970s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	5	2.70623e-07
AK, Hoonah-Angoon Census Area	Mobile Home	1980s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	2	1.50714e-07
AK, Hoonah-Angoon Census Area	Mobile Home	1990s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	0	6.54283e-08
AK, Hoonah-Angoon Census Area	Mobile Home	2000s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	0	2.2658e-08
AK, Hoonah-Angoon Census Area	Mobile Home	2010s	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	0	9.41965e-09
AK, Hoonah-Angoon Census Area	Mobile Home	<1940	0	0.196721	0	0.593443	0	0.00327869	0.206557	305	1	6.87376e-09
AK, Juneau City and Borough	Mobile Home	1940s	0	0.0859873	0	0.888535	0	0.00636943	0.0191083	314	0	1.44234e-07
AK, Juneau City and Borough	Mobile Home	1950s	0	0.0859873	0	0.888535	0	0.00636943	0.0191083	314	1	8.98301e-08
AK, Juneau City and Borough	Mobile Home	1960s	0	0.0263158	0	0.894737	0	0	0.0789474	38	38	5.45305e-07
AK, Juneau City and Borough	Mobile Home	1970s	0	0.10303	0	0.872727	0	0.00606061	0.0181818	165	165	3.55271e-06
AK, Juneau City and Borough	Mobile Home	1980s	0	0.0666667	0	0.916667	0	0.0166667	0	60	60	1.51825e-06
AK, Juneau City and Borough	Mobile Home	1990s	0	0.0714286	0	0.928571	0	0	0	28	28	3.56789e-07
AK, Juneau City and Borough	Mobile Home	2000s	0	0.0859873	0	0.888535	0	0.00636943	0.0191083	314	8	2.98589e-07
AK, Juneau City and Borough	Mobile Home	2010s	0	0.0859873	0	0.888535	0	0.00636943	0.0191083	314	0	1.75864e-07
AK, Juneau City and Borough	Mobile Home	<1940	0	0.142857	0	0.857143	0	0	0	14	14	1.77129e-08
AK, Kenai Peninsula Borough	Mobile Home	1940s	0	0.0426829	0.0304878	0.853659	0	0.00609756	0.0670732	164	0	3.76763e-08
AK, Kenai Peninsula Borough	Mobile Home	1950s	0	0.0426829	0.0304878	0.853659	0	0.00609756	0.0670732	164	5	5.77702e-07
AK, Kenai Peninsula Borough	Mobile Home	1960s	0	0.0322581	0.0322581	0.903226	0	0	0.0322581	31	31	1.24332e-06
AK, Kenai Peninsula Borough	Mobile Home	1970s	0	0.0520833	0.03125	0.822917	0	0.0104167	0.0833333	96	96	4.78803e-06
AK, Kenai Peninsula Borough	Mobile Home	1980s	0	0.0384615	0.0384615	0.884615	0	0	0.0384615	26	26	1.71741e-06
AK, Kenai Peninsula Borough	Mobile Home	1990s	0	0.0426829	0.0304878	0.853659	0	0.00609756	0.0670732	164	2	6.59335e-07
AK, Kenai Peninsula Borough	Mobile Home	2000s	0	0.0426829	0.0304878	0.853659	0	0.00609756	0.0670732	164	1	2.88851e-07
AK, Kenai Peninsula Borough	Mobile Home	2010s	0	0.0426829	0.0304878	0.853659	0	0.00609756	0.0670732	164	0	4.42696e-07
AK, Kenai Peninsula Borough	Mobile Home	<1940	0	0.0426829	0.0304878	0.853659	0	0.00609756	0.0670732	164	3	1.41285e-07
AK, Ketchikan Gateway Borough	Mobile Home	1940s	0	0.0746269	0	0.850746	0	0.0149254	0.0597015	67	1	6.80115e-08
AK, Ketchikan Gateway Borough	Mobile Home	1950s	0	0.0746269	0	0.850746	0	0.0149254	0.0597015	67	0	4.23582e-08
AK, Ketchikan Gateway Borough	Mobile Home	1960s	0	0	0	0.833333	0	0	0.166667	12	12	2.57131e-07
AK, Ketchikan Gateway Borough	Mobile Home	1970s	0	0.103448	0	0.793103	0	0.0344828	0.0689655	29	29	1.67523e-06
AK, Ketchikan Gateway Borough	Mobile Home	1980s	0	0.0555556	0	0.944444	0	0	0	18	18	7.15912e-07
AK, Ketchikan Gateway Borough	Mobile Home	1990s	0	0.0746269	0	0.850746	0	0.0149254	0.0597015	67	3	1.68239e-07
AK, Ketchikan Gateway Borough	Mobile Home	2000s	0	0.0746269	0	0.850746	0	0.0149254	0.0597015	67	1	1.40796e-07
AK, Ketchikan Gateway Borough	Mobile Home	2010s	0	0.0746269	0	0.850746	0	0.0149254	0.0597015	67	0	8.29265e-08
AK, Ketchikan Gateway Borough	Mobile Home	<1940	0	0.0746269	0	0.850746	0	0.0149254	0.0597015	67	3	8.35229e-09
AK, Kodiak Island Borough	Mobile Home	1940s	0	0.0434783	0	0.782609	0	0.0217391	0.152174	46	1	0
AK, Kodiak Island Borough	Mobile Home	1950s	0	0.0434783	0	0.782609	0	0.0217391	0.152174	46	0	9.70721e-08
AK, Kodiak Island Borough	Mobile Home	1960s	0	0.0769231	0	0.846154	0	0	0.0769231	13	13	2.82168e-07
AK, Kodiak Island Borough	Mobile Home	1970s	0	0.047619	0	0.714286	0	0.047619	0.190476	21	21	8.7447e-07
AK, Kodiak Island Borough	Mobile Home	1980s	0	0	0	0.8	0	0	0.2	10	10	4.87006e-07
AK, Kodiak Island Borough	Mobile Home	1990s	0	0.0434783	0	0.782609	0	0.0217391	0.152174	46	0	2.1142e-07
AK, Kodiak Island Borough	Mobile Home	2000s	0	0.0434783	0	0.782609	0	0.0217391	0.152174	46	0	7.32154e-08
AK, Kodiak Island Borough	Mobile Home	2010s	0	0.0434783	0	0.782609	0	0.0217391	0.152174	46	0	3.04379e-08
AK, Kodiak Island Borough	Mobile Home	<1940	0	0.0434783	0	0.782609	0	0.0217391	0.152174	46	1	2.22113e-08
AK, Kusilvak Census Area	Mobile Home	1940s	0	0.195751	0	0.294385	0	0	0.509863	659	0	0
AK, Kusilvak Census Area	Mobile Home	1950s	0	0.195751	0	0.294385	0	0	0.509863	659	0	4.10396e-08
AK, Kusilvak Census Area	Mobile Home	1960s	0	0.195751	0	0.294385	0	0	0.509863	659	0	1.19293e-07
AK, Kusilvak Census Area	Mobile Home	1970s	0	0.195751	0	0.294385	0	0	0.509863	659	2	3.69704e-07
AK, Kusilvak Census Area	Mobile Home	1980s	0	0.195751	0	0.294385	0	0	0.509863	659	4	2.05894e-07
AK, Kusilvak Census Area	Mobile Home	1990s	0	0.195751	0	0.294385	0	0	0.509863	659	0	8.9383e-08
AK, Kusilvak Census Area	Mobile Home	2000s	0	0.195751	0	0.294385	0	0	0.509863	659	0	3.09536e-08
AK, Kusilvak Census Area	Mobile Home	2010s	0	0.195751	0	0.294385	0	0	0.509863	659	0	1.28684e-08
AK, Kusilvak Census Area	Mobile Home	<1940	0	0.195751	0	0.294385	0	0	0.509863	659	0	9.39039e-09
AK, Lake and Peninsula Borough	Mobile Home	1940s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	0
AK, Lake and Peninsula Borough	Mobile Home	1950s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	2.6466e-08
AK, Lake and Peninsula Borough	Mobile Home	1960s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	7.69308e-08
AK, Lake and Peninsula Borough	Mobile Home	1970s	0	0.0333333	0	0.638889	0	0	0.327778	360	2	2.38418e-07
AK, Lake and Peninsula Borough	Mobile Home	1980s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	1.32779e-07
AK, Lake and Peninsula Borough	Mobile Home	1990s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	5.7642e-08
AK, Lake and Peninsula Borough	Mobile Home	2000s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	1.99616e-08
AK, Lake and Peninsula Borough	Mobile Home	2010s	0	0.0333333	0	0.638889	0	0	0.327778	360	0	8.29867e-09
AK, Lake and Peninsula Borough	Mobile Home	<1940	0	0.0333333	0	0.638889	0	0	0.327778	360	0	6.05575e-09
AK, Matanuska-Susitna Borough	Mobile Home	1940s	0	0.0918367	0.0255102	0.755102	0	0.0306122	0.0969388	196	0	5.07428e-08
AK, Matanuska-Susitna Borough	Mobile Home	1950s	0	0.0918367	0.0255102	0.755102	0	0.0306122	0.0969388	196	1	7.78054e-07
AK, Matanuska-Susitna Borough	Mobile Home	1960s	0	0.214286	0	0.642857	0	0	0.142857	14	14	1.67452e-06
AK, Matanuska-Susitna Borough	Mobile Home	1970s	0	0.0923077	0.0230769	0.769231	0	0.0230769	0.0923077	130	130	6.44856e-06
AK, Matanuska-Susitna Borough	Mobile Home	1980s	0	0.0666667	0.0333333	0.7	0	0.0666667	0.133333	30	30	2.31303e-06
AK, Matanuska-Susitna Borough	Mobile Home	1990s	0	0.0918367	0.0255102	0.755102	0	0.0306122	0.0969388	196	6	8.87998e-07
AK, Matanuska-Susitna Borough	Mobile Home	2000s	0	0.0918367	0.0255102	0.755102	0	0.0306122	0.0969388	196	9	3.89027e-07
AK, Matanuska-Susitna Borough	Mobile Home	2010s	0	0.0918367	0.0255102	0.755102	0	0.0306122	0.0969388	196	1	5.96227e-07
AK, Matanuska-Susitna Borough	Mobile Home	<1940	0	0.0918367	0.0255102	0.755102	0	0.0306122	0.0969388	196	5	1.90285e-07
AK, Nome Census Area	Mobile Home	1940s	0	0.0619835	0	0.809917	0	0	0.128099	484	0	0
AK, Nome Census Area	Mobile Home	1950s	0	0.0619835	0	0.809917	0	0	0.128099	484	0	7.39261e-08
AK, Nome Census Area	Mobile Home	1960s	0	0.0619835	0	0.809917	0	0	0.128099	484	0	2.14887e-07
AK, Nome Census Area	Mobile Home	1970s	0	0.0619835	0	0.809917	0	0	0.128099	484	2	6.6596e-07
AK, Nome Census Area	Mobile Home	1980s	0	0.0619835	0	0.809917	0	0	0.128099	484	2	3.70884e-07
AK, Nome Census Area	Mobile Home	1990s	0	0.0619835	0	0.809917	0	0	0.128099	484	0	1.61009e-07
AK, Nome Census Area	Mobile Home	2000s	0	0.0619835	0	0.809917	0	0	0.128099	484	0	5.57578e-08
AK, Nome Census Area	Mobile Home	2010s	0	0.0619835	0	0.809917	0	0	0.128099	484	0	2.31802e-08
AK, Nome Census Area	Mobile Home	<1940	0	0.0619835	0	0.809917	0	0	0.128099	484	0	1.69152e-08
AK, North Slope Borough	Mobile Home	1940s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	0
AK, North Slope Borough	Mobile Home	1950s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	4.65116e-08
AK, North Slope Borough	Mobile Home	1960s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	1.35199e-07
AK, North Slope Borough	Mobile Home	1970s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	2	4.18997e-07
AK, North Slope Borough	Mobile Home	1980s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	2.33346e-07
AK, North Slope Borough	Mobile Home	1990s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	1.01301e-07
AK, North Slope Borough	Mobile Home	2000s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	3.50808e-08
AK, North Slope Borough	Mobile Home	2010s	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	1.45842e-08
AK, North Slope Borough	Mobile Home	<1940	0	0.0474684	0.00632911	0.933544	0.00316456	0	0.00949367	316	0	1.06424e-08
AK, Northwest Arctic Borough	Mobile Home	1940s	0	0	0	0.9	0	0	0.1	10	0	0
AK, Northwest Arctic Borough	Mobile Home	1950s	0	0	0	0.9	0	0	0.1	10	0	4.96488e-08
AK, Northwest Arctic Borough	Mobile Home	1960s	0	0	0	0.9	0	0	0.1	10	0	1.44318e-07
AK, Northwest Arctic Borough	Mobile Home	1970s	0	0	0	0.9	0	0	0.1	10	2	4.47259e-07
AK, Northwest Arctic Borough	Mobile Home	1980s	0	0	0	0.9	0	0	0.1	10	8	2.49086e-07
AK, Northwest Arctic Borough	Mobile Home	1990s	0	0	0	0.9	0	0	0.1	10	0	1.08134e-07
AK, Northwest Arctic Borough	Mobile Home	2000s	0	0	0	0.9	0	0	0.1	10	0	3.7447e-08
AK, Northwest Arctic Borough	Mobile Home	2010s	0	0	0	0.9	0	0	0.1	10	0	1.55679e-08
AK, Northwest Arctic Borough	Mobile Home	<1940	0	0	0	0.9	0	0	0.1	10	0	1.13603e-08
AK, Petersburg Borough	Mobile Home	1940s	0	0.292308	0	0.569231	0	0	0.138462	65	0	0
AK, Petersburg Borough	Mobile Home	1950s	0	0.292308	0	0.569231	0	0	0.138462	65	0	3.21751e-08
AK, Petersburg Borough	Mobile Home	1960s	0	0.292308	0	0.569231	0	0	0.138462	65	7	9.35259e-08
AK, Petersburg Borough	Mobile Home	1970s	0	0.25	0	0.6	0	0	0.15	40	40	2.89848e-07
AK, Petersburg Borough	Mobile Home	1980s	0	0.307692	0	0.461538	0	0	0.230769	13	13	1.61421e-07
AK, Petersburg Borough	Mobile Home	1990s	0	0.292308	0	0.569231	0	0	0.138462	65	2	7.00762e-08
AK, Petersburg Borough	Mobile Home	2000s	0	0.292308	0	0.569231	0	0	0.138462	65	0	2.42676e-08
AK, Petersburg Borough	Mobile Home	2010s	0	0.292308	0	0.569231	0	0	0.138462	65	0	1.00888e-08
AK, Petersburg Borough	Mobile Home	<1940	0	0.292308	0	0.569231	0	0	0.138462	65	3	7.36206e-09
AK, Prince of Wales-Hyder Census Area	Mobile Home	1940s	0	0.0818182	0	0.845455	0	0	0.0727273	110	0	0
AK, Prince of Wales-Hyder Census Area	Mobile Home	1950s	0	0.0818182	0	0.845455	0	0	0.0727273	110	1	6.12676e-08
AK, Prince of Wales-Hyder Census Area	Mobile Home	1960s	0	0.0818182	0	0.845455	0	0	0.0727273	110	7	1.78091e-07
AK, Prince of Wales-Hyder Census Area	Mobile Home	1970s	0	0.0740741	0	0.925926	0	0	0	27	27	5.51926e-07
AK, Prince of Wales-Hyder Census Area	Mobile Home	1980s	0	0.0408163	0	0.857143	0	0	0.102041	49	49	3.07377e-07
AK, Prince of Wales-Hyder Census Area	Mobile Home	1990s	0	0.0818182	0	0.845455	0	0	0.0727273	110	5	1.33439e-07
AK, Prince of Wales-Hyder Census Area	Mobile Home	2000s	0	0.0818182	0	0.845455	0	0	0.0727273	110	2	4.62103e-08
AK, Prince of Wales-Hyder Census Area	Mobile Home	2010s	0	0.0818182	0	0.845455	0	0	0.0727273	110	4	1.9211e-08
AK, Prince of Wales-Hyder Census Area	Mobile Home	<1940	0	0.133333	0	0.866667	0	0	0	15	15	1.40188e-08
AK, Sitka City and Borough	Mobile Home	1940s	0	0.230769	0	0.692308	0	0	0.0769231	104	0	0
AK, Sitka City and Borough	Mobile Home	1950s	0	0.25	0	0.75	0	0	0	12	12	7.50022e-08
AK, Sitka City and Borough	Mobile Home	1960s	0	0.241379	0	0.655172	0	0	0.103448	29	29	2.18015e-07
AK, Sitka City and Borough	Mobile Home	1970s	0	0.186047	0	0.744186	0	0	0.0697674	43	43	6.75654e-07
AK, Sitka City and Borough	Mobile Home	1980s	0	0.416667	0	0.5	0	0	0.0833333	12	12	3.76283e-07
AK, Sitka City and Borough	Mobile Home	1990s	0	0.230769	0	0.692308	0	0	0.0769231	104	4	1.63352e-07
AK, Sitka City and Borough	Mobile Home	2000s	0	0.230769	0	0.692308	0	0	0.0769231	104	1	5.65695e-08
AK, Sitka City and Borough	Mobile Home	2010s	0	0.230769	0	0.692308	0	0	0.0769231	104	0	2.35177e-08
AK, Sitka City and Borough	Mobile Home	<1940	0	0.230769	0	0.692308	0	0	0.0769231	104	3	1.71614e-08
AK, Skagway Municipality	Mobile Home	1940s	0	0.0833333	0	0.75	0	0	0.166667	60	0	6.94905e-09
AK, Skagway Municipality	Mobile Home	1950s	0	0.0833333	0	0.75	0	0	0.166667	60	0	4.32794e-09
AK, Skagway Municipality	Mobile Home	1960s	0	0.0833333	0	0.75	0	0	0.166667	60	2	2.62723e-08
AK, Skagway Municipality	Mobile Home	1970s	0	0.0833333	0	0.75	0	0	0.166667	60	3	1.71167e-07
AK, Skagway Municipality	Mobile Home	1980s	0	0.0833333	0	0.75	0	0	0.166667	60	0	7.31481e-08
AK, Skagway Municipality	Mobile Home	1990s	0	0.0833333	0	0.75	0	0	0.166667	60	0	1.71898e-08
AK, Skagway Municipality	Mobile Home	2000s	0	0.0833333	0	0.75	0	0	0.166667	60	0	1.43858e-08
AK, Skagway Municipality	Mobile Home	2010s	0	0.0833333	0	0.75	0	0	0.166667	60	0	8.47299e-09
AK, Skagway Municipality	Mobile Home	<1940	0	0.0833333	0	0.75	0	0	0.166667	60	0	8.53393e-10
AK, Southeast Fairbanks Census Area	Mobile Home	1940s	0	0.125	0	0.6875	0	0	0.1875	16	0	4.24229e-08
AK, Southeast Fairbanks Census Area	Mobile Home	1950s	0	0.125	0	0.6875	0	0	0.1875	16	1	2.64214e-08
AK, Southeast Fairbanks Census Area	Mobile Home	1960s	0	0.125	0	0.6875	0	0	0.1875	16	1	1.60389e-07
AK, Southeast Fairbanks Census Area	Mobile Home	1970s	0	0.1	0	0.6	0	0	0.3	10	10	1.04495e-06
AK, Southeast Fairbanks Census Area	Mobile Home	1980s	0	0.125	0	0.6875	0	0	0.1875	16	2	4.46558e-07
AK, Southeast Fairbanks Census Area	Mobile Home	1990s	0	0.125	0	0.6875	0	0	0.1875	16	1	1.04941e-07
